1000, LOITERING/DEVIATE SEX, Yankees, 0.000000, 0.000000, -99999.000000
1000, LOITERING/DEVIATE SEX, Mets, 0.000000, 0.000000, -99999.000000
1000, THEFT OF SERVICES, Yankees, 0.008287, 0.991713, 0.000011
1000, THEFT OF SERVICES, Mets, 0.000000, 0.000000, -99999.000000
1000, OTHER STATE LAWS (NON PENAL LA, Yankees, 0.037289, 1.382065, 0.000000
1000, OTHER STATE LAWS (NON PENAL LA, Mets, 0.000000, 1.250000, 1.000000
1000, PETIT LARCENY, Yankees, 1.863522, 1.102316, 0.000000
1000, PETIT LARCENY, Mets, 0.143241, 1.297753, 0.000000
1000, OFF. AGNST PUB ORD SENSBLTY &, Yankees, 0.867451, 1.085834, 0.000000
1000, OFF. AGNST PUB ORD SENSBLTY &, Mets, 0.032038, 1.001860, 0.000000
1000, UNDER THE INFLUENCE OF DRUGS, Yankees, 0.000000, 0.000000, -99999.000000
1000, UNDER THE INFLUENCE OF DRUGS, Mets, 0.000000, 0.000000, -99999.000000
1000, ADMINISTRATIVE CODES, Yankees, 0.000000, 0.000000, -99999.000000
1000, ADMINISTRATIVE CODES, Mets, 0.000000, 0.000000, -99999.000000
1000, ESCAPE 3, Yankees, 0.001175, 0.998825, 0.083144
1000, ESCAPE 3, Mets, 0.000000, 0.000000, -99999.000000
1000, OFFENSES RELATED TO CHILDREN, Yankees, 0.024025, 1.387739, 0.000015
1000, OFFENSES RELATED TO CHILDREN, Mets, -99999.000000, -99999.000000, -99999.000000
1000, PETIT LARCENY OF MOTOR VEHICLE, Yankees, 0.000783, 0.999217, 0.157259
1000, PETIT LARCENY OF MOTOR VEHICLE, Mets, -99999.000000, -99999.000000, -99999.000000
1000, DISRUPTION OF A RELIGIOUS SERV, Yankees, 0.000000, 0.000000, -99999.000000
1000, DISRUPTION OF A RELIGIOUS SERV, Mets, 0.000000, 0.000000, -99999.000000
1000, PROSTITUTION & RELATED OFFENSES, Yankees, 0.001174, 0.998826, 0.179764
1000, PROSTITUTION & RELATED OFFENSES, Mets, 0.000000, 0.000000, -99999.000000
